354	G. Saleun	2	G.%20AND%20Saleun	https://www.idref.fr/Sru/Solr?q=persname_t:(G.%20AND%20SALEUN)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
355	G.Blin	1	G.Blin	https://www.idref.fr/Sru/Solr?q=persname_t:(G.BLIN)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
357	Gaetano Gaglio	1	Gaetano%20AND%20Gaglio	https://www.idref.fr/Sru/Solr?q=persname_t:(GAETANO%20AND%20GAGLIO)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
365	Garnier (J.-A)	1	Garnier%20AND%20(J.-A)	https://www.idref.fr/Sru/Solr?q=persname_t:(GARNIER%20AND%20(J.-A))&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
385	Gorosaku Shibayama	1	Gorosaku%20AND%20Shibayama	https://www.idref.fr/Sru/Solr?q=persname_t:(GOROSAKU%20AND%20SHIBAYAMA)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
392	Gravellat	3	Gravellat	https://www.idref.fr/Sru/Solr?q=persname_t:(GRAVELLAT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
398	Grosfilez	1	Grosfilez	https://www.idref.fr/Sru/Solr?q=persname_t:(GROSFILEZ)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
399	Grosfillez	3	Grosfillez	https://www.idref.fr/Sru/Solr?q=persname_t:(GROSFILLEZ)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
414	H. Campbell Highet	1	H.%20AND%20Campbell%20AND%20Highet	https://www.idref.fr/Sru/Solr?q=persname_t:(H.%20AND%20CAMPBELL%20AND%20HIGHET)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
417	H. Marneffe	1	H.%20AND%20Marneffe	https://www.idref.fr/Sru/Solr?q=persname_t:(H.%20AND%20MARNEFFE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
418	H. Patenostre. Chapitre premier	1	H.%20AND%20Patenostre.%20AND%20Chapitre%20AND%20premier	https://www.idref.fr/Sru/Solr?q=persname_t:(H.%20AND%20PATENOSTRE.%20AND%20CHAPITRE%20AND%20PREMIER)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
419	H. Sergent 	1	H.%20AND%20Sergent%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(H.%20AND%20SERGENT%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
420	H.-M. Monier	1	H.-M.%20AND%20Monier	https://www.idref.fr/Sru/Solr?q=persname_t:(H.-M.%20AND%20MONIER)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
422	Hans Aron	1	Hans%20AND%20Aron	https://www.idref.fr/Sru/Solr?q=persname_t:(HANS%20AND%20ARON)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
426	Heckenro	1	Heckenro	https://www.idref.fr/Sru/Solr?q=persname_t:(HECKENRO)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
454	J Auber	1	J%20AND%20Auber	https://www.idref.fr/Sru/Solr?q=persname_t:(J%20AND%20AUBER)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
457	J. A. Leitner	1	J.%20AND%20A.%20AND%20Leitner	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20A.%20AND%20LEITNER)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
458	J. Babl	1	J.%20AND%20Babl	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20BABL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
461	J. Cloitre	1	J.%20AND%20Cloitre	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20CLOITRE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
463	J. E. Martial	2	J.%20AND%20E.%20AND%20Martial	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20E.%20AND%20MARTIAL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
464	J. E. Martial 	2	J.%20AND%20E.%20AND%20Martial%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20E.%20AND%20MARTIAL%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
467	J. Laigr	1	J.%20AND%20Laigr	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20LAIGR)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
469	J. Lancepleine	1	J.%20AND%20Lancepleine	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20LANCEPLEINE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
474	J. Malval	1	J.%20AND%20Malval	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20MALVAL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
475	J. Marchat	1	J.%20AND%20Marchat	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20MARCHAT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
476	J. Nogué	1	J.%20AND%20Nogué	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20NOGUE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
477	J. P. Pluchon 	2	J.%20AND%20P.%20AND%20Pluchon%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20P.%20AND%20PLUCHON%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
479	J. R. P. Boulnois	1	J.%20AND%20R.%20AND%20P.%20AND%20Boulnois	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20R.%20AND%20P.%20AND%20BOULNOIS)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
481	J. Thézé	1	J.%20AND%20Thézé	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20THEZE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
482	J. Tisseuil	1	J.%20AND%20Tisseuil	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20TISSEUIL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
483	J. Vassal	1	J.%20AND%20Vassal	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20VASSAL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
484	J. de Goyon	1	J.%20AND%20de%20AND%20Goyon	https://www.idref.fr/Sru/Solr?q=persname_t:(J.%20AND%20DE%20AND%20GOYON)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
486	J.-A Bussière	2	J.-A%20AND%20Bussière	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-A%20AND%20BUSSIERE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
487	J.-A Chabaneix	1	J.-A%20AND%20Chabaneix	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-A%20AND%20CHABANEIX)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
488	J.-A. Bussière	1	J.-A.%20AND%20Bussière	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-A.%20AND%20BUSSIERE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
489	J.-A. Fabre 	1	J.-A.%20AND%20Fabre%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-A.%20AND%20FABRE%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
490	J.-Abussière	1	J.-Abussière	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-ABUSSIERE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
491	J.-B. Ferrandini	1	J.-B.%20AND%20Ferrandini	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-B.%20AND%20FERRANDINI)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
492	J.-B. Ranjeva 	1	J.-B.%20AND%20Ranjeva%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-B.%20AND%20RANJEVA%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
494	J.-C. Perier	1	J.-C.%20AND%20Perier	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-C.%20AND%20PERIER)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
495	J.-E. Martial 	1	J.-E.%20AND%20Martial%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-E.%20AND%20MARTIAL%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
496	J.-E. Martial. I	1	J.-E.%20AND%20Martial.%20AND%20I	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-E.%20AND%20MARTIAL.%20AND%20I)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
497	J.-J. Vassal	3	J.-J.%20AND%20Vassal	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-J.%20AND%20VASSAL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
498	J.-L. Mathis	1	J.-L.%20AND%20Mathis	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-L.%20AND%20MATHIS)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
499	J.-L.-M. Mathis	1	J.-L.-M.%20AND%20Mathis	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-L.-M.%20AND%20MATHIS)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
501	J.-M.-J. Vassal	1	J.-M.-J.%20AND%20Vassal	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-M.-J.%20AND%20VASSAL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
502	J.-M.-R. Dumas 	1	J.-M.-R.%20AND%20Dumas%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-M.-R.%20AND%20DUMAS%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
503	J.-P. Léger	1	J.-P.%20AND%20Léger	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-P.%20AND%20LEGER)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
504	J.-P. Pluchon	1	J.-P.%20AND%20Pluchon	https://www.idref.fr/Sru/Solr?q=persname_t:(J.-P.%20AND%20PLUCHON)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
505	J.Camail	1	J.Camail	https://www.idref.fr/Sru/Solr?q=persname_t:(J.CAMAIL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
506	J.Robic	1	J.Robic	https://www.idref.fr/Sru/Solr?q=persname_t:(J.ROBIC)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
513	Jarland	3	Jarland	https://www.idref.fr/Sru/Solr?q=persname_t:(JARLAND)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
527	Kerandel	1	Kerandel	https://www.idref.fr/Sru/Solr?q=persname_t:(KERANDEL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
529	Kermorgant. A	1	Kermorgant.%20AND%20A	https://www.idref.fr/Sru/Solr?q=persname_t:(KERMORGANT.%20AND%20A)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
536	Koun. Chapitre premier. Fonctionnement général du service. Chapitre II	1	Koun.%20AND%20Chapitre%20AND%20premier.%20AND%20Fonctionnement%20AND%20général%20AND%20du%20AND%20service.%20AND%20Chapitre%20AND%20II	https://www.idref.fr/Sru/Solr?q=persname_t:(KOUN.%20AND%20CHAPITRE%20AND%20PREMIER.%20AND%20FONCTIONNEMENT%20AND%20GENERAL%20AND%20DU%20AND%20SERVICE.%20AND%20CHAPITRE%20AND%20II)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
537	Kérandel	1	Kérandel	https://www.idref.fr/Sru/Solr?q=persname_t:(KERANDEL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
538	L Bréaudat	1	L%20AND%20Bréaudat	https://www.idref.fr/Sru/Solr?q=persname_t:(L%20AND%20BREAUDAT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
539	L Touin	1	L%20AND%20Touin	https://www.idref.fr/Sru/Solr?q=persname_t:(L%20AND%20TOUIN)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
544	L. Bréaudat	4	L.%20AND%20Bréaudat	https://www.idref.fr/Sru/Solr?q=persname_t:(L.%20AND%20BREAUDAT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
545	L. Colin 	1	L.%20AND%20Colin%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(L.%20AND%20COLIN%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
550	L. Gaide	1	L.%20AND%20Gaide	https://www.idref.fr/Sru/Solr?q=persname_t:(L.%20AND%20GAIDE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
551	L. Hata	1	L.%20AND%20Hata	https://www.idref.fr/Sru/Solr?q=persname_t:(L.%20AND%20HATA)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
553	L. Mul	1	L.%20AND%20Mul	https://www.idref.fr/Sru/Solr?q=persname_t:(L.%20AND%20MUL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
557	L. Touin	2	L.%20AND%20Touin	https://www.idref.fr/Sru/Solr?q=persname_t:(L.%20AND%20TOUIN)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
558	L.Bréaudat	1	L.Bréaudat	https://www.idref.fr/Sru/Solr?q=persname_t:(L.BREAUDAT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
559	L.Mul	1	L.Mul	https://www.idref.fr/Sru/Solr?q=persname_t:(L.MUL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
560	L.Rousseau	1	L.Rousseau	https://www.idref.fr/Sru/Solr?q=persname_t:(L.ROUSSEAU)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
562	Labernadie. I	1	Labernadie.%20AND%20I	https://www.idref.fr/Sru/Solr?q=persname_t:(LABERNADIE.%20AND%20I)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
569	Lalluyaux D'Ormay	1	Lalluyaux%20AND%20D'Ormay	https://www.idref.fr/Sru/Solr?q=persname_t:(LALLUYAUX%20AND%20D'ORMAY)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
570	Lalung-Bonnaire	1	Lalung-Bonnaire	https://www.idref.fr/Sru/Solr?q=persname_t:(LALUNG-BONNAIRE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
573	Laouilheau	1	Laouilheau	https://www.idref.fr/Sru/Solr?q=persname_t:(LAOUILHEAU)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
586	Le Cousse	1	Le%20AND%20Cousse	https://www.idref.fr/Sru/Solr?q=persname_t:(LE%20AND%20COUSSE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
618	Louis Déjou	1	Louis%20AND%20Déjou	https://www.idref.fr/Sru/Solr?q=persname_t:(LOUIS%20AND%20DEJOU)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
629	M Collas	1	M%20AND%20Collas	https://www.idref.fr/Sru/Solr?q=persname_t:(M%20AND%20COLLAS)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
630	M. A Pairault	1	M.%20AND%20A%20AND%20Pairault	https://www.idref.fr/Sru/Solr?q=persname_t:(M.%20AND%20A%20AND%20PAIRAULT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
631	M. Bouillat	1	M.%20AND%20Bouillat	https://www.idref.fr/Sru/Solr?q=persname_t:(M.%20AND%20BOUILLAT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
632	M. F. Guichard	1	M.%20AND%20F.%20AND%20Guichard	https://www.idref.fr/Sru/Solr?q=persname_t:(M.%20AND%20F.%20AND%20GUICHARD)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
634	M. J. D. Grieg	1	M.%20AND%20J.%20AND%20D.%20AND%20Grieg	https://www.idref.fr/Sru/Solr?q=persname_t:(M.%20AND%20J.%20AND%20D.%20AND%20GRIEG)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
635	M. Kermorgant	1	M.%20AND%20Kermorgant	https://www.idref.fr/Sru/Solr?q=persname_t:(M.%20AND%20KERMORGANT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
636	M. L.Bréaudat	1	M.%20AND%20L.Bréaudat	https://www.idref.fr/Sru/Solr?q=persname_t:(M.%20AND%20L.BREAUDAT)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
640	M. le Professeur Hermann Wintz	1	M.%20AND%20le%20AND%20Professeur%20AND%20Hermann%20AND%20Wintz	https://www.idref.fr/Sru/Solr?q=persname_t:(M.%20AND%20LE%20AND%20PROFESSEUR%20AND%20HERMANN%20AND%20WINTZ)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
641	M. le docteur A. Kermorgant. Historique sommaire de la transportation. A. Transportation à la Guyane. B	1	M.%20AND%20le%20AND%20docteur%20AND%20A.%20AND%20Kermorgant.%20AND%20Historique%20AND%20sommaire%20AND%20de%20AND%20la%20AND%20transportation.%20AND%20A.%20AND%20Transportation%20AND%20à%20AND%20la%20AND%20Guyane.%20AND%20B	https://www.idref.fr/Sru/Solr?q=persname_t:(M.%20AND%20LE%20AND%20DOCTEUR%20AND%20A.%20AND%20KERMORGANT.%20AND%20HISTORIQUE%20AND%20SOMMAIRE%20AND%20DE%20AND%20LA%20AND%20TRANSPORTATION.%20AND%20A.%20AND%20TRANSPORTATION%20AND%20A%20AND%20LA%20AND%20GUYANE.%20AND%20B)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
642	M.-E Farinaud 	1	M.-E%20AND%20Farinaud%20AND%20	https://www.idref.fr/Sru/Solr?q=persname_t:(M.-E%20AND%20FARINAUD%20AND%20)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
645	MM. Les Docteurs J. R. P. Boulnois	1	MM.%20AND%20Les%20AND%20Docteurs%20AND%20J.%20AND%20R.%20AND%20P.%20AND%20Boulnois	https://www.idref.fr/Sru/Solr?q=persname_t:(MM.%20AND%20LES%20AND%20DOCTEURS%20AND%20J.%20AND%20R.%20AND%20P.%20AND%20BOULNOIS)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
648	Maltzer	1	Maltzer	https://www.idref.fr/Sru/Solr?q=persname_t:(MALTZER)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
674	Merveilleux. Chapitre premier	1	Merveilleux.%20AND%20Chapitre%20AND%20premier	https://www.idref.fr/Sru/Solr?q=persname_t:(MERVEILLEUX.%20AND%20CHAPITRE%20AND%20PREMIER)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
681	Mission d’étude sur la fièvre jaune à la Martinique	1	Mission%20AND%20d’étude%20AND%20sur%20AND%20la%20AND%20fièvre%20AND%20jaune%20AND%20à%20AND%20la%20AND%20Martinique	https://www.idref.fr/Sru/Solr?q=persname_t:(MISSION%20AND%20DETUDE%20AND%20SUR%20AND%20LA%20AND%20FIEVRE%20AND%20JAUNE%20AND%20A%20AND%20LA%20AND%20MARTINIQUE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
691	Morel (A.-D.). A	1	Morel%20AND%20(A.-D.).%20AND%20A	https://www.idref.fr/Sru/Solr?q=persname_t:(MOREL%20AND%20(A.-D.).%20AND%20A)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
692	Morel (A.-D.). C	1	Morel%20AND%20(A.-D.).%20AND%20C	https://www.idref.fr/Sru/Solr?q=persname_t:(MOREL%20AND%20(A.-D.).%20AND%20C)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
695	Mouzels	4	Mouzels	https://www.idref.fr/Sru/Solr?q=persname_t:(MOUZELS)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
702	Neiret	2	Neiret	https://www.idref.fr/Sru/Solr?q=persname_t:(NEIRET)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
712	Ochotine	1	Ochotine	https://www.idref.fr/Sru/Solr?q=persname_t:(OCHOTINE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
714	Osw Goebel	1	Osw%20AND%20Goebel	https://www.idref.fr/Sru/Solr?q=persname_t:(OSW%20AND%20GOEBEL)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
721	P. Dantec	4	P.%20AND%20Dantec	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20DANTEC)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
722	P. Doreau	1	P.%20AND%20Doreau	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20DOREAU)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
725	P. Gouzien	3	P.%20AND%20Gouzien	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20GOUZIEN)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
727	P. Longe	1	P.%20AND%20Longe	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20LONGE)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
728	P. Millous	2	P.%20AND%20Millous	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20MILLOUS)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
729	P. Mouzels	1	P.%20AND%20Mouzels	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20MOUZELS)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
731	P. Passa	1	P.%20AND%20Passa	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20PASSA)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
732	P. Pétard	1	P.%20AND%20Pétard	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20PETARD)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
733	P. Rodes	1	P.%20AND%20Rodes	https://www.idref.fr/Sru/Solr?q=persname_t:(P.%20AND%20RODES)&sort=score%20desc&version=2.2&start=0&rows=30&indent=on&fl=id,ppn_z,recordtype_z:h,affcourt_z	0
